RT	Mass	Rank	DistFromMS2	noise	SWpval	derivChanges	zeroCounts	maxInt	rtWindow	kurtosis	skew	outsideInt	DistToInflPtL2R	DistToInflPtR2L
1413.04	1429.32	1	0	0	0.005849202	2	2	1777883.75	28.24	2.147773566	0.627426026	3931.666667	0.037037037	0.037037037
1400.72	1414.49	1	2.41	0	0.074270832	8	2	2763310.25	25.26	2.376135727	0.469173559	18062.69713	0.035714286	0.035714286
1411.09	1431.65	1	0.447658853	0	0.000143651	10	5	2335791	29.83	2.369301737	0.827909761	0	0.027777778	0.027777778
1403.7	1421.33	1	0	0	1.51E-05	6	2	4347951	30.93	2.47648689	0.95837164	4384.508538	0.028571429	0.028571429
1418.41	1439.15	1	0	0	6.03E-05	10	2	3822638.5	36.01	1.938961395	0.648506877	3450.774182	0.023809524	0.023809524
1396.35	1408.6	1	3.042652128	3	0.010425287	4	3	4456825	20.26	2.398243473	0.730702978	377467.731	0.043478261	0.043478261
1428.38	1451.79	1	0	7	8.55E-06	10	6	255187.6875	47.93	2.830964757	1.000879199	19308.77186	0.25	0.138888889
1396.58	1412.18	1	1.210057106	8	2.73E-06	12	5	4409722.5	35.57	3.876707149	1.307670611	379976.8285	0	0.128205128
1400.57	1410.04	1	8.979785512	1	0.506152355	2	2	3703588.75	17.94	1.94392309	0.136363981	256646.4038	0.052631579	0.052631579
1399	1408.41	1	2.998599276	0	0.063443539	8	2	5773522	17.4	3.075113987	0.781559241	250615.866	0.052631579	0.052631579
1441.63	1462.95	1	1.502826087	10	1.91E-05	16	4	1923847.25	42.57	4.079708837	1.287073272	202913.1176	0	0.020833333
1445.64	1475.47	1	2.128907563	0	2.81E-07	24	6	1571004.5	66.51	5.160525682	1.471930769	17243.59118	0.01369863	0.01369863
1453.36	1465.14	1	0	0	0.022771781	7	3	329400.4688	22.52	2.289333855	0.702453953	1141.008961	0.058823529	0.058823529
1423.08	1434.84	1	0	0	0.108069022	8	3	4765788.5	17.96	2.585253108	0.504802398	0	0.045454545	0.181818182
1425.99	1434.41	1	0	0	0.101217244	6	4	4344877	17.34	1.843579862	0.253653925	0	0.05	0.05
1424.87	1436.33	1	1.464987649	0	0.076419582	9	4	4601510.5	19.44	2.281397917	0.46644778	0	0.045454545	0.045454545
1468.82	1481.22	1	0	0	0.033963394	8	3	356197	24.04	3.106789104	0.903227735	0	0.055555556	0.055555556
1445.47	1463.42	1	0	0	0.00023612	15	3	3328742.5	30.89	3.040847882	0.967553982	9620.497179	0.027777778	0.027777778
1448.38	1462.95	1	0.56	0	0.030554792	10	2	2637326	26.31	2.37219628	0.600535357	6531.751042	0.033333333	0.033333333
1456.75	1472.99	1	4.27	0	0.08836761	9	2	1415146	27.09	2.249759109	0.508788288	13767.29507	0.038461538	0.038461538
1451.55	1468.29	1	0	0	0.00380718	12	3	2296106.25	30.83	2.30515957	0.661079523	17669.81422	0.029411765	0.029411765
1448.09	1471.89	1	3.754180126	0	6.10E-06	8	3	4553147.5	34.92	2.431869208	0.825953672	151988.4272	0.024390244	0.463414634
1449.3	1459.16	1	2.414847849	0	0.192407316	8	2	4799782.5	20.98	2.292875816	0.43460186	10509.1075	0.04	0.04
1451.31	1459.78	1	5.719333333	0	0.265766469	4	3	4575104	19.71	2.062185122	-0.246607853	14008.97017	0.045454545	0.045454545
1451.49	1461.3	1	3.944156773	0	0.163464813	10	3	5361409	20.68	2.170697502	0.398670648	23593.89583	0.041666667	0.125
1458.56	1464.72	1	0.553298272	0	0.672867459	11	2	4836543.5	19.09	2.334181376	0.248586211	0	0.043478261	0.043478261
1510.38	1526.3	1	0.94	0	0.003423346	12	2	3546788.75	27.52	2.23158394	0.663955128	11862.67004	0.029411765	0.029411765
1520.97	1537.31	1	1.524572714	0	0.007203688	6	2	3384535.5	26.66	1.967004629	0.493854999	21077.30508	0.033333333	0.033333333
1517.68	1532.59	1	0.206172085	0	0.016495028	7	2	3001901.25	24.77	2.118385631	0.53941474	10616.40902	0.032258065	0.032258065
1515.77	1538.24	1	1.357869399	0	0.001407945	6	2	2514465	34.26	1.95364353	0.505498268	32084.60342	0.025	0.025
1509.44	1521.69	1	0.048076923	0	0.008964834	10	2	2644159.75	26.66	2.062825137	0.569411869	30152.34204	0.03125	0.03125
1520.46	1534.78	1	0	0	0.004373814	11	2	2408774.75	28.51	2.027921584	0.54910293	69816.97144	0.03125	0.03125
1507.95	1520.08	1	0	0	0.021863679	8	2	2469701	25.39	1.770283813	0.327241369	17651.64621	0.035714286	0.035714286
1517.68	1529.17	1	2.079171353	0	0.137206893	6	2	1964514.75	22.93	1.866109191	0.246441717	13729.79566	0.034482759	0.034482759
1516.75	1529.68	1	1.514460493	0	0.346150202	7	2	1885806.875	26.67	2.010873871	0.041621798	20276.54486	0.032258065	0.032258065
1507.83	1524.24	1	1.411733695	0	0.001874826	11	3	3257808.75	28.44	2.069364171	0.58375598	152814.6219	0.028571429	0.028571429
1517.53	1533.7	1	0	0	0.000787132	8	1	2880223.25	27.43	1.789187196	0.547911742	141668.0161	0.032258065	0
1504.55	1517.61	1	4.909046823	0	0.12598355	6	1	3616785.75	21.3	2.225007964	0.472372153	256833.356	0.043478261	0
1515.2	1531.63	1	0	1	0.005866142	6	1	2774838.25	26.28	2.034708794	0.500954959	206016.344	0.03030303	0
1515.77	1529.68	1	0.330807431	0	0.044717074	2	2	2130894.75	26.67	1.723254022	0.1070099	91280.26928	0.032258065	0.032258065
1483.17	1494.56	1	0	0	0.004223741	9	2	5786537.5	22.15	2.172347105	0.658351584	293399.6298	0.038461538	0.038461538
1489.05	1501.83	1	0	6	0.021625175	11	3	4734783.5	23.05	1.917933375	0.38973295	445035.4219	0.037037037	0.037037037
1488.53	1500.78	1	0	0	0.027221598	8	3	6691886.5	20.3	2.659547229	0.750852412	262777.6214	0.045454545	0.045454545
1489.39	1498.98	1	0.720626439	1	0.019562773	9	2	6274746.5	22.31	2.772326109	0.780097173	187370.099	0.037037037	0.037037037
1493.86	1503.39	1	0	0	0.023293592	7	2	5695392	19.85	1.719042117	0.342757065	109597.8242	0.041666667	0.041666667
1527.34	1540.66	1	0	0	0.059180667	4	2	2544316.25	22.54	1.857923337	0.361655033	52811.90741	0.037037037	0.037037037
1499.26	1504.69	1	1.300748836	0	0.171322212	4	2	7529324	15.36	1.928491673	0.336908022	11834.90165	0.058823529	0.058823529
1504.63	1509.51	1	2.566993807	0	0.014688518	3	3	7277338.5	16.19	1.713904862	0.368664542	6892.310938	0.2	0.05
1542.13	1557.12	1	30.12031076	0	0.011855921	11	2	2709444.75	28.26	1.601464567	0.044873108	23400.01519	0.027777778	0.027777778
1545.18	1561.22	1	22.12847006	1	0.243503362	14	2	3739409.25	26.86	2.25512809	0.305737717	68912.28327	0.032258065	0.032258065
1543.1	1562.46	1	23.28956522	0	0.000881604	14	6	3250659.5	31.58	1.728413158	0.39691022	22291.43503	0.026315789	0.026315789
1546.55	1561.46	1	20.52179786	1	0.251347627	10	2	3258487.25	26.56	2.436296343	0.400150065	90296.05161	0.03030303	0.03030303
1549.92	1569.1	1	25.85123526	0	0.045465166	15	2	3019016.75	29.07	2.069718605	0.441332576	28888.7	0.028571429	0.028571429
1574.12	1591.65	1	0	0	0.001934725	12	2	3042688.75	28.83	2.442018945	0.720133063	87649.03884	0.028571429	0.028571429
1583.68	1597.82	1	0	0	0.031787804	7	2	3058080.75	25.26	2.546808811	0.663807385	83955.29014	0.034482759	0.034482759
1573.25	1591.62	1	0	1	0.00052913	7	2	2131724	32.54	2.105810214	0.660885628	48159.87949	0.025	0.025
1574.69	1590.05	1	0	1	0.002593845	8	2	2089363.5	25.49	1.865581701	0.558906511	45628.28825	0.034482759	0.034482759
1582.82	1598.94	1	0	3	0.022394863	7	2	1893050.625	27.41	2.059848273	0.466541406	96273.03579	0.032258065	0.032258065
1547.88	1564.24	1	3.832648713	0	4.00E-06	15	6	5672088	31.59	3.113204591	1.160131196	37573.57452	0.076923077	0.025641026
1547.81	1557.14	1	6.693013019	0	0.009105371	4	3	6915613	18.7	2.150852717	0.661803525	265409.8601	0.045454545	0.045454545
1551.27	1560.52	1	4.283707378	0	0.116874044	9	2	4865136.5	19.58	1.815905687	0.258995548	96219.51953	0.041666667	0.041666667
1557.4	1566.27	1	6.49916305	0	0.00385584	6	2	6586879.5	20.07	2.70797391	0.894979607	65773.32313	0.04	0.04
1560.9	1572.58	1	16.36293024	0	0.039466689	8	3	7806025	19.25	3.491688432	0.872727405	0	0.043478261	0.173913043
1566.17	1575.55	1	16.69256475	1	0.172727536	6	3	7241298.5	17.86	2.609512559	0.468811981	106200.5357	0.047619048	0.142857143
1571.36	1582.88	1	0	0	0.013628883	8	4	6422126	20.32	2.662427392	0.667669045	0	0.04	0.2
1707.45	1722.12	1	0	0	0.264574894	7	2	2868041.75	28.41	2.369181723	0.32449319	9852.126953	0.029411765	0.029411765
1696.97	1711.59	1	0	0	0.07162151	11	2	2708709.75	28	1.857480868	0.118767196	20697.59668	0.027777778	0.027777778
1695.67	1727.32	1	5.009192157	19	3.39E-10	14	6	2355123	55.07	2.874292804	1.137132223	481444.6435	0.151515152	0.409090909
1698.89	1713.08	1	0	0	0.224619026	7	2	2571763	27.91	2.002028626	0.269662445	29270.83069	0.03125	0.03125
1718.55	1729.93	1	7.234922003	0	0.250624705	5	2	2343304.75	20.47	1.827088996	0.089741698	89950.26461	0.043478261	0.043478261
1706.53	1722.46	1	0	0	0.169829419	8	2	3162495	24.54	2.621994683	0.442160156	29378.96195	0.032258065	0.032258065
1708.07	1725.93	1	0	0	0.202011667	10	2	1872892.625	26.63	1.828649112	0.109872749	41757.14441	0.03125	0.03125
1702.81	1715.06	1	0.738634801	0	0.084138357	7	3	2489401	24.16	1.742263364	0.171451494	32300.37271	0.034482759	0.034482759
1708.16	1724.47	1	1.150853369	5	2.30E-07	14	5	2034672.875	47.02	2.483677037	0.936148615	117388.6951	0.018867925	0.018867925
1751.24	1760.95	1	5.943892452	0	0.040501661	7	2	3299553.75	24.8	1.990420971	0.395952092	22459.93103	0.034482759	0.034482759
1738.13	1754.18	1	0.278661417	0	0.000244593	16	5	3373247	34.1	2.88057241	0.930217301	13724.11178	0.025641026	0.076923077
1749.28	1766.15	1	1.888445776	0	0.015367988	10	2	2323086	32.51	2.164242984	0.434140699	52708.00293	0.025	0.025
1733.59	1746.99	1	7.19552945	0	0.011381042	11	3	1944205.875	29.53	1.939190997	0.472545098	20755.02686	0.03125	0.03125
1740.29	1752.68	1	2.797428571	0	0.000348047	9	2	2892666	32.27	3.205690407	1.02060524	19836.92166	0.027027027	0.027027027
1814.75	1830.93	1	1.317074122	6	0.000904752	10	2	3799644.5	29.04	2.623043952	0.86085772	413783.8251	0.028571429	0.028571429
1806.89	1823.52	1	0	8	0.000310883	10	2	2925712.75	31.41	2.345894071	0.785625305	334293.8716	0.025641026	0.025641026
1820.51	1839.98	1	2.675429488	15	0.000265016	14	2	2736541.25	32.42	3.198938827	1.06177946	496734.4942	0.026315789	0.026315789
1805.76	1829.33	1	6.958462913	13	0.001746877	12	2	1668799.375	36.75	2.014930135	0.562360914	276844.521	0.025641026	0.025641026
1803.12	1819.14	1	0.95	9	0.006351228	3	2	2596173.5	28.26	2.28888919	0.650893498	363379.4115	0.03030303	0.03030303
1841.46	1869.48	1	9.085253894	1	1.08E-05	20	6	2423381	36.39	2.708175754	0.938223643	20463.64205	0.022727273	0.272727273
1826.66	1850.51	1	3.970454303	2	5.67E-09	22	8	1884674.5	53.13	3.579562269	1.289322518	17236.68079	0.25	0.046875
1877.79	1895.25	1	1.531561005	19	0.038875083	20	4	1569760.125	33.19	2.585285658	0.528442149	342850.4078	0.075	0.025
1934.77	1951.74	1	8.496984908	0	0.058347658	10	2	4123678.25	27.34	2.226226197	0.525045502	35926.18103	0.034482759	0.034482759
1939.65	1961.91	1	6.88613036	0	0.002614757	12	5	3667084	34.92	2.11602859	0.442620085	0	0.025	0.2
1933.69	1948.73	1	5.143674541	0	0.402235833	9	2	4060098.75	24.97	2.194287002	0.24055038	37937.42996	0.034482759	0.034482759
1955.83	1968.1	1	10.82366636	1	0.552097539	4	2	3689525.25	22	2.276187931	-0.103565016	102685.1756	0.04	0.04
1953.74	1978.27	1	0.99742413	0	8.40E-05	18	7	2904089	36.29	1.657679129	0.420019546	0	0.025641026	0.230769231
1983.3	2004.07	1	0	1	0.048049729	6	2	1252531.5	35.75	1.745192034	0.103602096	46469.46826	0.025	0.025
1988.89	2009.84	1	0	0	0.002808201	10	2	1921698.875	33.98	2.099293683	0.592568061	49408.53228	0.026315789	0.026315789
1984.75	2011.3	1	1.06	0	0.004441759	17	2	1500467.75	42.61	2.16609778	0.517671389	48260.0543	0.022222222	0.022222222
2024.49	2076.67	1	0	25	6.34E-12	24	14	161114.3438	106.81	4.282120228	1.572910973	34005.01652	0.01369863	0.260273973
1978.88	1991.37	1	4.01971624	0	7.26E-07	11	5	3891559.25	40.77	3.347653678	0.985001849	65908.78871	0.522727273	0.022727273
2030.95	2043.24	1	0	1	0.001405228	6	3	184146.875	39.01	2.021397442	0.584658446	2505.684606	0.333333333	0.037037037
2029.75	2052.38	1	1.974288165	4	0.050899593	12	3	172523.2188	44.31	3.100178032	0.722168435	6972.061492	0.096774194	0.032258065
2021.43	2032.45	1	0	5	0.105519427	12	1	3543117.5	25.58	2.706152097	0.640222728	594378.8048	0.033333333	0
2029.83	2046.67	1	10.30393077	4	0.016236538	6	1	2609211	30.56	2.560855142	0.687078169	340098.1907	0.028571429	0
2226.86	2251.17	1	2.837523749	4	0.003254278	22	3	3900637.5	33.94	3.164033084	0.929024517	278366.4848	0.027027027	0.027027027
2311.11	2317.14	1	2.779840595	0	0.00031641	17	4	6075880	30.71	5.977733201	1.52952557	138396.9783	0.032258065	0.032258065
2317.95	2327.31	1	0.96	0	0.689815716	10	2	4293837	23.99	2.504568273	0.313242734	80380.33594	0.041666667	0.041666667
2229.94	2249.87	1	27.05760913	4	5.17E-05	21	4	3860263.5	34.73	2.65342335	0.974151763	295012.6113	0.027027027	0.027027027
2239.53	2248.49	1	4.441633946	3	0.660735208	4	0	6115724.5	15.2	2.563386559	0.116268964	1001647.621	0	0
1174.28	1188.23	1	0	0	0.001887678	6	2	5224130.5	27.6	1.8584949	0.570430435	0	0.04	0.04
1253.27	1269.63	1	0.315284727	7	0.000315852	8	2	4215780	24.99	2.64565803	0.962812216	528989.0457	0.038461538	0.038461538
1251.76	1264.16	1	12.1007247	0	0.022329838	4	1	4081679.5	21.03	1.748659851	0.383013052	233845.4505	0.041666667	0
1248.45	1266.54	1	0.577040855	6	0.000357126	8	2	4626945.5	27.05	2.706614676	0.917088284	508021.8957	0.032258065	0.032258065
1263.34	1275.9	1	6.161646284	1	0.010215338	8	2	4543380	20.18	2.446040427	0.77606441	232753.152	0.045454545	0.045454545
1256.75	1272.47	1	13.14674972	3	0.002549509	12	2	4476663	23.89	2.935811571	0.907452536	239778.9511	0.037037037	0.037037037
1308.7	1317.77	1	10.14910377	1	0.737362819	6	2	210414.4375	19.65	2.259174395	0.263000067	3913.411535	0.058823529	0.058823529
1314.04	1322.39	1	13.908728	0	9.42E-07	8	5	197793.4063	49.61	3.570867016	1.248590968	0	0.527777778	0.027777778
1308.47	1316.78	1	0	0	2.60E-06	14	8	163383.9531	48.71	2.920151221	1.079886734	0	0.028571429	0.028571429
1295.78	1306.38	1	7.134821709	0	0.031620302	6	3	6791583.5	19.13	2.130649846	0.559964916	0	0.043478261	0.043478261
1293.2	1303.03	1	6.122060921	0	0.387767352	6	2	5599353	18.81	1.947595746	-0.008688711	30383.15039	0.041666667	0.041666667
1302.86	1314.17	1	5.211790161	0	0.070041302	8	3	5338702	18.41	1.794855562	0.333622999	0	0.047619048	0.047619048
1306.02	1314.32	1	5.032256983	0	0.038082591	8	2	4890649	18.3	1.843289387	0.392191113	0	0.045454545	0.045454545
1297.82	1308.26	1	1.875534299	7	0.026456159	11	3	5493141.5	19.09	1.823971454	0.437474221	763094.7089	0.043478261	0.043478261
1296.04	1305.36	1	2.616728614	2	0.273362165	6	2	5821181	17.32	1.832179804	0.067648027	476418.9463	0.043478261	0.043478261
1305.71	1316.56	1	2.18991801	7	0.069184258	10	2	6089313.5	17.98	1.860171373	0.368063417	779675.1462	0.047619048	0.047619048
1307.77	1316.57	1	1.611664389	3	0.115314844	7	2	6500363.5	16.79	2.637416287	0.662870908	425197.6496	0.047619048	0.047619048
1368.6	1382.37	1	0	0	0.002789239	7	2	4006904.25	24.44	1.914575036	0.552510205	12401.20544	0.037037037	0.037037037
1375.55	1394.12	1	0	0	0.000148785	9	2	4319413.5	30.63	3.456463661	1.079879971	0	0.03030303	0.03030303
1379.59	1393.08	1	0	0	0.039732872	2	1	3202984	21.86	2.17152336	0.570936015	34272.6125	0.05	0
1385.01	1417.85	1	0	5	2.05E-12	25	10	4004124.5	69.22	7.95979864	2.308996398	170095.7218	0.012987013	0.090909091
1393.62	1413.88	1	0	14	4.98E-06	10	5	2697905.75	41.62	2.377116686	0.874213772	394016.979	0.136363636	0.022727273
1388.42	1408.1	1	0	9	1.70E-06	10	4	3386888.25	37.88	2.705437629	1.059767916	474303.1506	0.025	0.025
1395.73	1411.96	1	2.761783655	2	0.001061165	4	2	2293240.75	27.5	1.592452617	0.434616124	186754.8649	0.038461538	0.038461538
1383.46	1405.35	1	0	7	1.40E-07	14	4	2932750.25	45.48	3.19940156	1.244491132	331719.8587	0	0
1395.97	1408.32	1	1.079223582	1	0.275418616	8	2	181914.4531	27.21	2.108799888	0.310634288	3865.119727	0.05	0.05
1366.45	1376.61	1	5.812032742	0	0.780805913	8	2	3360324.75	21.44	2.968585531	0.294889787	17092.17625	0.04	0.04
1389.68	1400.21	1	1.71	1	0.419911137	2	2	165886.625	24.02	2.195069892	-0.294050497	3684.692505	0.0625	0.0625
1368.18	1378.48	1	10.01089202	0	0.466433901	7	2	2939029.5	22.06	2.055593931	-0.113578117	0	0.038461538	0.038461538
1368.12	1378.95	1	5.50294999	0	0.116188485	13	3	3510920.75	23.18	2.978700956	0.665201148	0	0.037037037	0.037037037
1373.88	1384.92	1	4.657411137	0	0.230704224	12	2	3151955.5	22.73	2.108923158	0.194271927	0	0.037037037	0.037037037
1367.47	1376.91	1	6.915	1	0.12135534	3	2	5654897	17.5	1.687634843	0.231697495	304783.1438	0.05	0.05
1374.09	1387.48	1	1.491159875	2	0.004498282	24	5	3278879.75	42.6	2.389805387	0.543172144	96343.83023	0.019230769	0.019230769
1372.84	1389.05	1	1.681598746	0	0.065854887	13	1	4147106	27.78	3.231690132	0.813497115	259569.374	0	0.03125
1374.2	1390.22	1	0	2	0.301545941	9	2	3599571.25	34.6	2.479088446	0.413996127	132611.4973	0.024390244	0.024390244
1374.29	1389.13	1	0.737225514	1	0.427579846	10	2	3712436.5	24.78	2.36331763	0.242364219	211058.1565	0.033333333	0.033333333
1380.2	1398.28	1	0	1	0.000224685	25	5	4055875.5	41.69	3.158811898	0.957226341	83061.88582	0.057692308	0.019230769
1434.49	1459.18	1	0	0	0.000115846	13	2	1951545.25	36.33	2.302189709	0.786131861	7580.91311	0.024390244	0.024390244
1423.39	1444.65	1	6.465352598	0	0.000831509	8	2	2079904.625	32.53	2.126385387	0.670629036	8902.055638	0.027027027	0.027027027
1432.4	1456.75	1	8.387527035	0	0.004126714	10	2	1612529.75	35.21	2.793309252	0.779929303	1943.56609	0.027027027	0.027027027
1423.08	1446.69	1	0	0	0.004616184	12	2	1376986	36.25	1.875608916	0.456817019	9745.919613	0.026315789	0.026315789
1424.19	1438.49	1	0.589466127	16	0.00048883	15	4	5735088	28.95	2.737493598	0.888718335	1069855.01	0	0.117647059
1427.79	1436.72	1	2.384727419	13	0.663883429	3	2	4447018	19.32	2.174794583	0.046900359	1168765.726	0.043478261	0.043478261
1428.39	1438.18	1	5.144192673	8	0.1572136	6	2	6127427.5	18.28	2.165453308	0.498006732	1032773.836	0.047619048	0.047619048
1427.86	1438.73	1	9.887807774	15	0.35758955	8	2	4770328.5	20.9	2.10386061	0.119478818	1310247.592	0.041666667	0.041666667
1434.22	1449.39	1	8.917975281	13	4.95E-05	10	4	6047952	30.26	3.439860704	1.154085667	1039203.112	0.117647059	0.147058824
1487.31	1504.41	1	0	0	0.001226676	13	2	3512399.25	31.56	1.748678808	0.409398852	33261.5595	0.025641026	0.025641026
1499.68	1513.66	1	0	0	0.013150809	9	2	4432192	27.75	2.109527017	0.50129945	14461.85004	0.027777778	0.027777778
1496.81	1526.3	1	0	23	2.62E-08	22	8	2416639.75	59.48	3.665749045	1.259279544	384213.7272	0.01369863	0.01369863
1507.18	1539.23	1	0.891106588	19	8.81E-09	28	8	2953814.25	59.06	3.717000986	1.270042224	444786.1307	0.246575342	0.01369863
1496.31	1525.93	1	11.75024975	19	8.26E-08	26	9	2847363.25	54.89	4.493186958	1.404002805	378097.821	0.045454545	0.015151515
1507.07	1532.59	1	0	16	8.48E-08	26	6	2669162	54.1	3.644842328	1.233156182	310566.0714	0.014925373	0.014925373
1501.65	1518.26	1	3.748254342	6	0.007730673	11	2	2158596.75	30.58	1.995141801	0.482229076	294185.2317	0.025641026	0.025641026
1511.41	1523.85	1	5.021395168	0	0.702400004	4	2	267038.4063	18.01	2.396504963	0.134237533	0	0.066666667	0.066666667
1513.5	1526.14	1	0	0	0.006562039	10	5	235354.1094	25.74	2.49723981	0.78163273	0	0.047619048	0.047619048
1528.76	1538.33	1	4.13841778	0	0.223946038	6	2	281417.2188	17.64	1.996979732	0.283734675	4724.623621	0.058823529	0.058823529
1526.88	1540.7	1	3.332966375	0	0.027728395	12	3	340401.4375	25.67	4.267000507	1.045227534	2836.305889	0.038461538	0.038461538
1491.74	1502.81	1	7.595951894	0	0.094457258	11	3	5453151.5	21.98	2.015459438	0.317152888	0	0.04	0.12
1497.02	1508.3	1	7.189160696	0	0.019344494	8	5	6064906	20.71	1.980908683	0.479711892	31849.04261	0.045454545	0.045454545
1501.5	1513.23	1	11.12005065	0	0.035831757	8	4	4825085.5	20.31	1.704867643	-0.102080925	24239.42969	0.041666667	0.125
1553.68	1586.71	1	5.889528573	33	0.000379993	20	2	2690895.25	50.84	2.077726553	0.488056536	689010.5884	0.016666667	0.016666667
1561.9	1589.78	1	0.545857171	28	0.001840966	13	0	2475311	37.77	2.415561916	0.575149932	860601.5504	0	0
1480.83	1490.28	1	19.46681167	0	0.013806187	6	3	8297488	16.93	2.038222102	0.579547491	0	0.05	0.05
1488.53	1496.07	1	16.35969294	0	0.025773509	6	3	7972031.5	15.59	2.130593551	0.626831946	0	0.058823529	0.058823529
1568.35	1580.8	1	0.512192602	0	0.022411921	8	2	3154554.5	24.59	1.970446922	0.448312581	10701.33971	0.034482759	0.034482759
1566.09	1588.43	1	1.241905352	0	0.000791274	14	4	1949773.375	35.65	1.911392344	0.468565238	0	0.022222222	0.111111111
1570.14	1585.16	1	1.248295663	0	0.001927442	6	3	2167537	25.18	1.553416701	0.333267483	0	0.034482759	0.137931034
1578.1	1594.51	1	0	0	0.000948577	6	2	2668487.5	27.39	3.150039462	1.016443081	0	0.03125	0.03125
1732.26	1753.17	1	0	23	0.002776832	6	2	3168150.75	31.67	1.759805608	0.400181137	956551.4727	0.027777778	0.027777778
1792.16	1804.5	1	0.499609895	0	0.002653556	10	6	3969383.25	21.62	1.542418032	0.311143818	12135.82031	0.041666667	0.125
1792.18	1802.12	1	5.227190905	0	0.719242693	2	2	4554792.5	15.17	2.624688408	0.21705471	0	0.058823529	0.058823529
1833.41	1842.13	1	0	2	0.64018195	2	1	272283.5	14.69	2.010403825	0.031312522	27341.27846	0.071428571	0
1788.56	1797.42	1	6.07925154	0	0.242240642	3	2	4489607.5	14.09	1.955706737	-0.24051409	97229.93066	0.0625	0.0625
1851.79	1854.98	1	1.365982956	7	0.417338307	2	1	276506.7188	9.56	3.387522836	-0.776584936	121978.5483	0.125	0
1800.68	1815.18	1	1.07580958	0	0.040081519	7	4	4514258	22.06	2.280234035	0.529715975	29161.17563	0.16	0.04
2036.68	2048.02	1	21.71	8	0.739588781	10	2	2993811.25	19.84	2.019919395	-0.022631257	451432.9568	0.047619048	0.047619048
2031.73	2046.85	1	33.61057717	10	0.676516151	9	2	3222249	25.5	2.422671833	0.076932277	483976.463	0.037037037	0.037037037
1969.99	1984.14	1	41.50883009	1	0.096103383	11	3	3742143.75	23.15	2.277831911	0.546822299	58062.6775	0.04	0.04
2063.33	2094.15	1	3.77	30	0.005281108	16	5	148703.2188	57.31	2.388195587	0.564691776	50044.7483	0.214285714	0.023809524
1130.38	1155.81	1	3.929098954	0	0.025279264	4	2	135900.4531	44.89	2.1971367	0.592141426	568.8113607	0.041666667	0.041666667
1121.15	1150.64	1	3.576010686	0	0.003435463	4	3	134104.0781	49.14	1.76879531	0.471187419	0	0.038461538	0.153846154
1148.53	1175.31	1	3.18889081	0	0.006359114	4	2	200804.2656	44.58	3.559515375	1.057087772	0	0.041666667	0.041666667
1328.05	1337.28	1	3.621204771	5	0.767314279	3	2	240694.8438	21.58	2.114911977	0.258713738	30442.1194	0.066666667	0.066666667
1316.59	1327.65	1	1.380219371	2	0.393464442	3	2	302345.4063	21.88	3.082268591	0.604861293	28082.19727	0.071428571	0.071428571
1334.46	1344.36	1	0	0	0.411698171	3	2	308572.5938	19.16	2.417104178	0.529680709	6303.327524	0.076923077	0.076923077
1340.39	1348.61	1	2.260351821	1	0.743815711	4	1	280965.8125	13.95	1.982302473	0.292006141	22738.94785	0.1	0
1335.79	1344.29	1	0.233846154	3	0.341423429	3	2	270866.2813	18.15	1.857462409	-0.080490151	23335.64746	0.071428571	0.071428571
1364.94	1385.01	1	5.516529097	0	1.25E-05	10	2	3268381	32.71	3.039547643	1.09688916	24288.45165	0.027027027	0.027027027
1369.27	1385.96	1	5.990037661	0	0.000282294	8	1	3078186	29.49	2.139143152	0.733651992	37188.90515	0.03125	0
1379.59	1407.24	1	8.676543943	0	1.20E-08	14	5	2271386.75	49.47	4.200445972	1.530150728	19678.49568	0.127659574	0.106382979
1363.62	1381.33	1	2.884654939	0	0.000407583	11	2	2685130.5	31.22	2.506903101	0.856548378	29236.4978	0.03125	0
1461.91	1470.02	1	27.6680815	0	0.379363051	6	2	240724.5156	18.23	1.897272167	0.291020641	0	0.071428571	0.071428571
1470.47	1479.85	1	0	0	0.118842949	6	2	136485.6406	20.35	1.901169314	-0.364434622	0	0.0625	0.0625
1475.57	1483.96	1	0	0	0.257458687	4	3	290508.5938	18.56	2.877852865	0.516269602	0	0.071428571	0.071428571
1539.8	1546.93	1	10.99654118	0	0.278570854	4	2	3871032.75	16.68	1.941302301	-0.199183915	101133.2202	0.047619048	0.047619048
1545.18	1564.99	1	0.064807892	4	5.13E-07	16	7	6225653	35.85	4.121392663	1.324099119	322654.8247	0.170731707	0.024390244
1541.78	1550.07	1	11.11721176	0	0.083806962	6	4	7037066.5	20.12	2.882896837	0.649799611	207423.4375	0.041666667	0.041666667
1546.11	1569.51	1	1.163949066	1	5.75E-07	12	5	5355087.5	33.74	2.618817321	1.00705299	85020.8891	0.024390244	0.463414634
1549.92	1569.1	1	7.431135319	1	1.77E-05	10	4	5130699	29.07	2.825620791	0.958542652	97756.27679	0.028571429	0.428571429
1602.87	1611.99	1	0.96	0	0.469365144	10	2	2511474.5	20	2.90846572	0.513814256	28407.95833	0.041666667	0.041666667
1865.39	1884.09	1	12.87952183	0	1.56E-07	21	7	3292058.75	47.88	3.27942463	1.15132329	21184.71971	0.016393443	0.016393443
1859.21	1885.53	1	5.037453947	0	1.03E-09	22	9	2727108.75	57.71	3.113929624	1.205104361	13872.31641	0.014705882	0.191176471
